id,lat,lng,name,created,modified
,35.5511475,139.729909,シティコープ萩中 404号室,,
,35.6446933,139.7038567,マンション恵比須苑 303号室,,
,35.6695294,139.7102304,パーク・コート表参道 204号室,,
,35.4492363,139.6407857,ルネ・ブランシュ横浜海岸通り 202号室,,
,35.8056877,139.6703816,ヴィルヌーブ戸田公園 707号室,,
,35.6622446,139.7928884,スカイシティ豊洲 1605号室,,
,35.6790794,139.65889,日商岩井方南町マンション 1102号室,,
,35.7498456,139.6135354,カテリーナ石神井公園 502号室,,
,35.7335897,139.7480109,六義園サマリヤマンション 602号室,,
,35.6906746,139.6169316,アルカンシェル高井戸 404号室,,
,35.6008496,139.7396859,東大井スカイハイツ 203号室,,
,35.4066532,139.5327852,ファミール戸塚ブランニュー250 103号室,,
,35.7124528,139.7322486,Brillia小日向 405号室,,
,35.6731601,139.6183147,クリオ上北沢 104号室,,
,35.6549911,139.7319127,ドムス元麻布 205号室,,
,35.6326842,139.7250663,シャンボール池田山 602号室,,
,35.5880637,139.5844651,ヒルズ宮前平 102号室,,
,35.69742,139.6966278,セントラルレジデンス新宿シティタワー 2102号室,,
,35.6772701,139.8364579,コンドミニアム仙台堀パーク 419号室,,
,35.7889498,139.6796121,蓮根サンパワー 402号室,,
,35.6496794,139.7314138,ドムス南麻布・西館 302号室,,
,35.6301587,139.698802,ディアハイム目黒 502号室,,
,35.6991996,139.5449906,武蔵野エイトマンション 706号室,,
,35.7464715,139.7307726,ローズアヴェニュー西巣鴨 502号室,,
,35.6475152,139.5925552,成城北フラッツ 402号室,,
,35.7541371,139.8776598,ナビオ柴又 503号室,,
,35.7649936,139.8168366,ルマージュ綾瀬,,
,35.6036668,139.6778714,秀和奥沢レジデンス,,
,35.5887497,139.674198,田園パークマンション,,
,35.7570091,139.7243172,ラインズマンション十条台,,
,35.7090347,139.7660022,湯島ハイタウン,,
,35.6925026,139.7426709,ライオンズシティ九段,,
,35.7116215,139.5826784,吉祥寺マンション,,
,35.7463176,139.7810269,ライオンズプラザ町屋,,
,35.6727894,139.7795748,藤和八丁堀コープⅡ,,
,35.5870923,139.7186437,サンヴェール大森ヒルズ１番館,,
,35.6830134,139.7904376,マイキャッスル日本橋中洲,,
,35.5609347,139.7219561,ライオンズグローベル蒲田センターフォート,,
,35.6565041,139.7430084,ライオンズマンション麻布,,
,35.6262906,139.7254887,クレ－ル島津山,,
,35.6618686,139.8021479,ファミール浜園,,
,35.6660189,139.7186353,レジェンド南青山ガーデン,,
,35.700748,139.9010932,メインステージ瑞江,,
,35.5508227,139.7347031,エクセルダイア萩中,,
,35.6653279,139.8600812,サンクタス西葛西,,
,35.713383,139.7187523,日商岩井目白台マンション,,
,35.7248494,139.6484472,日神シルバーパレス鷺宮,,
,35.703922,139.7868539,日神デュオステ－ジ浅草三筋,,
,35.7048746,139.7834346,モリス御徒町,,
,35.6591677,139.5072846,コープ府中武蔵野台3号棟,,
,35.5475589,139.719596,ベルエア多摩川,,
,35.5821261,139.7000572,池上パークファミリア,,
,35.7421182,139.7030056,藤和シティコア池袋,,
,35.6364838,139.7252661,コーヅ白金台,,
,35.7316295,139.6592266,コスモ桜台,,
,35.6728392,139.570528,ニューリバーハイツ,,
,35.7839135,139.713634,赤羽台四丁目住宅,,
,35.5956965,139.7054,長原第一マンションズ,,
,35.6566221,139.5642658,グランドメゾンつつじケ丘,,
,35.6988366,139.8238562,ライオンズプラザ亀戸,,
,35.6237537,139.6914806,清水池ニュースカイマンション,,
,35.6103596,139.7406132,南品川マンション,,
,35.7493463,139.7373637,コスモ西巣鴨,,
,35.7087309,139.6090651,上荻ダイヤモンドマンション,,
,35.6552024,139.7843111,ソフトタウン晴海,,
,35.6941232,139.8107242,ラコティスカイマンション,,
,35.7005823,139.863658,レクセルガ－デン船堀,,
,35.7583457,139.650007,ライオンズマンション平和台,,
,35.6487173,139.8087058,トーア辰巳マンション,,
,35.7603435,139.6871732,常盤台ビューハイツ,,
,35.7323947,139.3880194,ライオンズマンション武蔵砂川,,
,35.7267656,139.54007,プリンスプラザ田無,,
,35.7351982,139.548816,保谷パークハウスＡ棟,,
,35.5887497,139.674198,田園調布ハイツ,,
,35.7245684,139.7408478,ライオンズシティ千石,,
,35.6706177,139.8179402,東陽町ハイホームA棟,,
,35.6149574,139.6865202,ライオンズマンション都立大学第２,,
,35.7706866,139.6770626,サンシティＨ棟,,
,35.6515475,139.5284001,ライオンズガーデン調布多摩川,,
,35.6515475,139.5284001,ライオンズガ－デン調布多摩川,,
,35.6264163,139.6455737,ハウス深沢,,
,35.5432568,139.7181547,ライオンズマンション多摩川緑地,,
,35.631399,139.6381603,ハイライフ用賀,,
,35.70473,139.6858592,ワコ－レ東中野Ⅱ,,
,35.7071495,139.7895924,エテルナハウス田原町,,
,35.6963819,139.7157951,ライオンズマンション桔梗,,
,35.6220129,139.7115956,目黒小山マンション,,
,35.6177751,139.7324523,ゲートシティ大崎サウスパークタワー,,
,35.6394903,139.6759871,マンション池尻グリーンパーク,,
,35.6617206,139.7567015,中銀新橋マンシオン,,
,35.7210439,139.7479197,ライオンズマンション文京,,
,35.786326,139.6779399,西台サニーコーポ,,
,35.5948469,139.7189182,ナイスステージ大森山王西,,
,35.6380107,139.7021459,中目黒ガーデン,,
,35.7873043,139.7006184,ライオンズマンション浮間,,
,35.6701576,139.7293592,ヴェラハイツ赤坂新坂町,,
,35.6429575,139.5521516,ライオンズマンション調布Ｄ棟,,
,35.6172291,139.6771071,豊栄平町マンション,,
,35.6359819,139.6605164,ニューウェルハイツ上馬,,
,35.6451225,139.7567242,マリンシティダイヤモンドパレス,,
,35.7321395,139.7178963,ライオンズタワー池袋,,
,35.6149574,139.6865202,ライオンズマンション都立大学第２,,
,35.6390341,139.6408764,弦巻ハイツ,,
,35.6945209,139.5955917,マンション三鷹台,,
,35.4552054,139.4960794,ベルヴィル横浜三ツ境,,
,35.4715285,139.5480279,ライオンズプラザ鶴ヶ峰,,
,35.4928806,139.4429784,ライオンズマンション南林間,,
,35.4927194,139.4529053,ライオンズステーションプラザ鶴間,,
,35.387634,139.5847784,ライオンズマンション港南Ｂ棟,,
,35.6082857,139.5211844,パークハイツ百合ケ丘,,
,35.5846276,139.3427122,ディアフォレスト橋本台,,
,35.4295208,139.6265821,ハイマート横浜,,
,35.4671123,139.5325877,ライオンズマンション二俣川,,
,35.5405842,139.5609035,港北ニュータウンかしの木台ハイツ5号棟,,
,35.5590462,139.6712947,泉シャトー,,
,35.4935443,139.4468836,プラウド南林間,,
,35.3351701,139.3965667,ライオンズ茅ヶ崎ザ・アイランズⅡ街区,,
,35.4564507,139.6083418,ロワール横浜西,,
,35.4940165,139.6659387,ライオンズマンション生麦第２,,
,35.5935103,139.6003195,梶ヶ谷グリーンハイツ,,
,35.3480913,139.4831782,ダイアパレス藤沢第２,,
,35.4153483,139.4461914,ライオンズマンション長後,,
,35.5454186,139.5161956,ライオンズマンション青葉台第６,,
,35.5187552,139.6669019,グランシーナ横濱鶴見,,
,35.9857628,139.6442974,コットンアイランドアルテ,,
,35.7958896,139.7169389,ベルメゾン川口,,
,35.9476713,139.4012639,若葉グリーンハイツＣ号棟,,
,35.7755815,139.6220555,ライオンズマンション和光第二,,
,35.8753308,139.6975521,ライオンズマンション東浦和第２,,
,35.8093462,139.8095718,デュ－ク草加,,
,35.8993376,139.4817585,レクセル川越,,
,35.8642706,139.6476486,ルミナス常盤,,
,35.8087293,139.7221408,トーカンマンション川口第三,,
,35.8842351,139.6720764,北浦和マンション,,
,35.7764747,139.5838624,ライオンズガーデン大泉学園,,
,35.6466868,139.8909991,レクセルマンション舞浜,,
,35.7281742,139.9035533,市川第２ファミリーマンション,,
,35.581726,140.1345439,マイランド蘇我,,
,35.6632464,139.9018671,レクセルガーデン浦安,,
,35.6617564,140.3181989,ライオンズマンション八街中央,,
,35.8578585,139.9798835,エクセレント柏アルトロ,,
,35.8280061,139.9345888,シャンボール新松戸,,
,35.6187672,139.5490424,生田明王台ハイツ Ｂ棟,,
,35.6604844,139.5145116,車返団地１街区 １５号棟,,
,35.5946928,139.6523578,田園フラワーホーム,,
,35.7034679,139.6159646,荻窪コーエイマンション,,
,35.8034797,139.7344271,第二川口ハイツ,,
,35.6059768,139.7423411,ニックハイム仙台坂,,
,35.4359337,139.6313957,ラディエンス関内南,,
,35.6603752,139.7212658,秀和麻布笄町レジデンス,,
,35.6843223,139.501806,ウエスト小金井 ２号棟,,
,35.3991862,139.615611,パシフィック磯子マンション,,
,35.6690705,139.8564464,コンテ西葛西,,
,35.7451203,139.7983422,ＳＳＫグリーンパーク仲町,,
,35.6187672,139.5490424,生田明王台ハイツ Ｂ棟,,
,35.6604844,139.5145116,車返団地１街区 １５号棟,,
,35.5946928,139.6523578,田園フラワーホーム,,
,35.7034679,139.6159646,荻窪コーエイマンション,,
,35.8034797,139.7344271,第二川口ハイツ,,
,35.6059768,139.7423411,ニックハイム仙台坂,,
,35.4359337,139.6313957,ラディエンス関内南,,
,35.6603752,139.7212658,秀和麻布笄町レジデンス,,
,35.6843223,139.501806,ウエスト小金井 ２号棟,,
,35.3991862,139.615611,パシフィック磯子マンション,,
,35.6690705,139.8564464,コンテ西葛西,,
,35.7451203,139.7983422,ＳＳＫグリーンパーク仲町,,
,35.5842542,139.733779,シャンボール第２大森,,
,35.5467622,139.6697786,パークシティ新川崎 Ｃ棟,,
,35.5551964,139.7143942,仲六郷ハウス,,
,35.6826938,139.6891041,キャッスル新宿,,
,35.6984747,140.0145569,クレストフォルム津田沼,,
,35.7041154,139.9969932,フドウ船橋ハイツ,,
,35.6191625,139.6859702,藤和碑文谷ホームズ,,
,35.6355585,139.7130561,マンション目黒苑,,
,35.7313707,139.759388,朝日動坂マンション,,
,35.717849,139.7145026,パサニアガーデン目白台,,
,35.7436771,139.8122026,関屋ステーションハイツ,,
,35.6182687,139.7046824,キャッスルマンション武蔵小山,,
,35.6605021,139.8046949,ニューライフマンション木場,,
,35.7241798,139.7385782,シャンボール文京,,
,35.642537,139.6732317,ライオンズマンション太子堂,,
,35.5442267,139.6617488,ナイスアーバン新川崎,,
,35.6303288,139.7210278,池田山スカイマンション,,
,35.6303288,139.7210278,池田山スカイマンション,,
,35.78379,139.6707962,マンション初穂高島平,,
,35.5869812,139.6710793,ニューハイツ田園調布,,
,35.7278948,139.668129,ベルテ中野江古田 Ｂ号棟,,
,35.6476068,139.7033233,日商岩井代官山マンション,,
,35.6504176,139.7060285,コーポ恵比寿,,
,35.7093106,139.9430731,西船橋ハイム ３号棟,,
,35.5097452,139.681112,ダイアパレス鶴見第弐,,
,35.4289576,139.6207049,グランシティ横濱テラッツア,,
,35.5604931,139.7170844,ロイヤルハイツ蒲田,,
,35.7340202,139.7417724,アーバンハイツ巣鴨 Ｂ棟,,
,35.5995854,139.7028245,ビューハイム上池台,,
,35.7252655,139.7370257,ワコー千石マンション,,
,35.8119893,139.7162296,コスモパーク川口,,
,35.4925631,139.6562893,子安台共同ビル,,
,35.6699657,139.6262426,パラスト上北沢,,
,35.5942797,139.7116013,アルカサーノ南馬込,,
,35.6247758,139.6896447,ＣＯ・ＯＰＥＲＡ,,
,35.7061151,139.6527251,東雲マンション,,
,35.7396641,139.8846014,京成サンコーポ小岩,,
,35.6290788,139.5145613,グランドパーク京王よみうりランド,,
,35.6191455,139.6765405,シャンボール柿の木坂,,
,35.764519,139.7289194,東十条グリーンハイツ,,
,35.6381969,139.614909,砧フラワーマンション,,
,35.657075,140.0534213,幕張グリーンハイツ,,
,35.6224804,139.5505531,セレナハイム多摩川中野島,,
,35.639806,139.7376482,秀和高輪レジデンス,,
,35.7241967,139.6535106,パラスト野方,,
,35.7555884,139.6891815,グローリア初穂ときわ台,,
,35.7305297,139.7696177,ニューハウス西日暮里,,
,35.5834849,139.7374093,大森海岸パークハウス Ｓ棟,,
,35.6635052,139.866606,中葛西スカイハイツ,,
,35.7226779,139.6869136,中落合マンション,,
,35.6292873,139.7206862,新池田山マンション,,
,35.590294,139.7315535,大森駅前住宅 ２号棟,,
,35.6814525,139.7891211,日本橋ニューシティダイヤモンドパレスＢ棟,,
,35.5877473,139.5853799,宮前平富士通ハイツ Ａ号棟,,
,35.6212077,139.7202059,マンション五反田,,
,35.6176622,139.7328107,コーヅ大崎ハイツ,,
,35.874188,139.613279,日商岩井北浦和マンション Ｂ号棟,,
,35.7273273,139.6826053,レジェンド南長崎,,
,35.608893,139.7386662,南品川ロイアルハイツ,,
,35.6005503,139.6641978,田園メイゾン,,
,35.4395555,139.6243044,伊勢佐木町レインボーマンション,,
,35.6852867,139.5746723,三鷹ナショナルコート,,
,35.6849136,139.8354524,コープ野村大島 ２号棟,,
,35.7691992,139.8426311,亀有グリーンマンション,,
,35.7374284,139.809351,けやき通り北八番館,,
,35.5448656,139.6377898,日吉ハイホーム,,
,35.6837474,139.8454126,東大島ハイライズ,,
,35.6464188,139.6603153,若林コンド,,
,35.7206916,139.7621909,モンシェール根津,,
,35.7089453,139.9442796,小栗原住宅 ３号棟,,
,35.7005419,139.819715,秀和亀戸天神橋レジデンス,,
,35.5436807,139.5240537,田園ハイツ藤が丘,,
,35.462,139.5943572,星川シュロス,,
,35.6430711,139.5380034,シルキーハイム調布南,,
,35.6075266,139.7398689,パラスト大井,,
,35.606663,139.7466963,プライム東大井,,
,35.6999834,139.9655717,ラミアール西船橋,,
,35.4386306,139.6227406,セザール第３伊勢佐木町,,
,35.6383998,139.5796266,豊栄狛江マンション,,
,35.6829392,140.0015435,谷津遊園ハイツ Ｂ棟,,
,35.7093106,139.9430731,西船橋ハイム ３号棟,,
,35.7158047,139.7133029,目白ガーデニア,,
,35.6470135,139.7406589,クレール三田,,
,35.5746521,139.7108371,マンション池上,,
,35.7944212,139.7259662,日神パレス川口,,
,35.599412,139.6798326,秀和第２奥沢レジデンス,,
,35.6998721,139.9737517,パークサイド船橋,,
,35.616663,139.7117609,マンションサニング品川,,
,35.6247266,139.7172616,ハマイハイライズ,,
,35.6685193,139.6479247,明大前グランドハイツ,,
,35.6352611,139.7063095,日生住宅目黒マンション,,
,35.8115168,139.6830109,マンション戸田橋,,
,35.6806109,139.8216898,ウインザーハイム南砂,,
,35.6099941,139.7417915,シャンボール南品川,,
,35.6999166,139.5592504,迦葉三鷹マンション,,
,35.6556498,139.5420291,調布スカイマンション,,
,35.7721813,139.782217,秀和西新井レジデンス,,
,35.6066148,139.7142458,コープ中延,,
,35.7016133,139.51587,コート武蔵小金井,,
,35.5202354,139.63203,大倉山シュロス,,
,35.4369919,139.621088,伊勢佐木南パークハウス壱番館,,
,35.6010271,139.7311114,モナーク大井,,
,35.6953338,139.5606837,レヂオンス三鷹,,
,35.3976808,139.6146084,磯子センチュリーマンション,,
,35.5845375,139.7348705,トーア大森マンション,,
,35.6658752,139.517011,府中武蔵野台グランドハイツ,,
,35.5911468,139.5711726,コスモ宮前平,,
,35.75324,139.8364079,ウッディライフお花茶屋,,
,35.6437058,139.6543417,東武ハイライン世田谷,,
,35.7622113,139.8478784,コンドミニアム亀有 Ａ号棟,,
,35.5891193,139.5765528,コトー宮前平,,
,35.5790216,139.7364097,美原ハイツ,,
,35.5949243,139.702742,サンヴァリュー上池台,,
,35.6562683,139.6914166,インフィニティ渋谷山手,,
,35.738217,139.6326509,富士見台ファミリーマンション,,
,35.6264615,139.6945276,マンションニュー目黒,,
,35.6992428,139.5039582,シャトー小金井,,
,35.6998721,139.9737517,パークサイド船橋,,
,35.7006522,139.5430074,ダイアパレス武蔵境２,,
,35.6525917,139.6821917,マンション駒場,,
,35.4946331,139.6705438,シャンボール生麦,,
,35.6214272,139.7239723,ＮＫ五反田コータース,,
,35.6333003,139.7082455,目黒アムフラット,,
,35.6441474,139.6488727,東建第２上町マンション,,
,35.6375499,139.57956,クィーポ狛江,,
,35.6313914,139.5841068,ミオカステーロ狛江アンバーコート,,
,35.546603,139.5278802,藤が丘パークハウス Ｂ号棟,,
,35.6600073,139.5385679,ソフトタウン調布,,
,35.7453143,139.7695419,サントーア西日暮里,,
,35.5572356,139.6327483,日吉第２ハイム Ｂ棟,,
,35.5802571,139.7192802,シャンボール大森,,
,35.6954259,139.8235146,ファミール亀戸,,
,35.6870716,139.5631299,財住協１３三鷹マンション,,
,35.6331781,139.70839,ハイシティ目黒,,
,35.4946331,139.6705438,シャンボール生麦,,
,35.6520959,139.7302569,ライオンズマンション元麻布,,
,35.6622201,139.86337,日商岩井小島町マンション,,
,35.7087302,139.9416621,ニュー西船橋マンション,,
,35.6813686,139.8392511,ダイアパレス東砂,,
,35.7014335,139.4785851,ハイネス国分寺,,
,35.7054446,139.9400124,三協原木中山駅前ハイツ,,
,35.5048486,139.6819926,日商岩井第二鶴見マンション,,
,35.6492691,139.730436,ノア南麻布,,
,35.6801911,139.6798966,ワコー幡ヶ谷マンション Ａ号棟,,
,35.6626121,139.5227895,ライオンズマンション調布第２,,
,35.6363789,139.6453233,メイゾン弦巻 304号室,,
,35.5450787,139.710822,パークハイツ多摩川 315号室,,
,35.7446672,139.7709446,グランハイム町屋 305号室,,
,35.6979595,139.8442683,日商岩井亀戸マンション 102号室,,
,35.6806109,139.8216898,ウィンザーハイム南砂 810号室,,
,35.6531146,139.6921345,タワーテラス目黒青葉台 1005号室,,
,35.6803496,139.6889792,アンクレール初台 204号室,,
,35.6567644,139.7146387,インぺリアル常盤松 205号室,,
,35.6860289,139.6723552,セーナ中野南台 602号室,,
,35.7096081,139.6553127,アミティ中野 601号室,,
,35.6047682,139.7490371,アイビハイツ南品川 709号室,,
,35.6979595,139.8442683,日商岩井亀戸マンション 707号室,,
,35.7843924,139.6589305,キャニオンマンション第4高島平 104号室,,
,35.6467458,139.5839116,狛江ハイタウン2号棟 608号室,,
,35.669343,139.4739726,ライオンズマンション府中宮西町 501号室,,
,35.6585131,139.7803448,セザールアクアフロント勝どきイースト 602号室,,
,35.7771149,139.6584019,ソフィア板橋徳丸 206号室,,
,35.6397562,139.6426456,桜新町シティハウス 403号室,,
,35.6385785,139.6192505,パレ・ド・エール砧 103号室,,
,35.695137,139.8108075,トーカンマンション錦糸町 602号室,,
,35.6773056,139.8309751,北砂四丁目住宅 1232号室,,
,35.7307498,139.7003119,マンションセントポール 503号室,,
,35.6818718,139.7849631,ビューハイツ日本橋 405号室,,
,35.6696433,139.6197681,上北沢パークホームズ 405号室,,
,35.7025678,139.5161625,武蔵小金井サンハイツ 510号室,,
,35.6965972,139.4489818,コスモ国立 501号室,,
,35.7201287,139.7846504,上野ロイヤルハイツ 1306号室,,
,35.6601085,139.6486366,パークハウス世田谷松原 107号室,,
,35.7123557,139.736304,ヴェルレージュ小日向 303号室,,
,35.6449027,139.5388587,ネオコーポ調布 608号室,,
,35.7168432,139.7058286,目白ハイツ 608号室,,
,35.6185098,139.6882005,東急ドエルアルス碑文谷 306号室,,
,35.7090266,139.559025,ニュー武蔵野マンション 501号室,,
,35.6902998,139.7343744,カーサ五番町 203号室,,
,35.711822,139.7179247,アス西早稲田東ウイング 708号室,,
,35.6558401,139.6359732,四谷軒第一経堂シティコーポ 410号室,,
,35.7014664,139.6884653,ディアコート新宿柏木 303号室,,
,35.6605826,139.5648015,つつじヶ丘サンハイツ 203号室,,
,35.6757504,139.8232285,パークハイム東陽町 606号室,,
,35.7073742,139.6895532,東中野パークマンション 104号室,,
,35.5567001,139.7034628,ニックハイム多摩川 106号室,,
,35.7063487,139.6674936,城西ビル 301号室,,
,35.7216927,139.7047841,ニュー目白マンション 501号室,,
,35.699421,139.7348489,コスモ市ヶ谷北町 406号室,,
,35.58542,139.6964434,ライオンズマンション西馬込 402号室,,
,35.667786,139.645386,ライオンズマンション松原 906号室,,
,35.636364,139.577227,狛江セントラルハイツ 1-116号室,,
,35.743963,139.7385782,アルヴァローレ西ヶ原 203号室,,
,35.6881987,139.6878874,西新宿ハウス 303号室,,
,35.7012772,139.6618501,スターロワイヤル中野 402号室,,
,35.6472303,139.649742,東急ドエル・アルス豪徳寺リフィーナス 206号室,,
,35.6484161,139.6306962,グランドベイス経堂レジデンス 404号室,,
,35.7090266,139.559025,ルーバンハイツ武蔵野 205号室,,
,35.6733326,139.6485216,永福町パーク・ホームズ 301号室,,
,35.6641654,139.5614821,深大寺レジデンス,,
,35.5254665,139.6192708,ヴェルナード大倉山弐番館,,
,35.5281608,139.432264,プラザシティ相模大野3号棟,,
,35.5718163,139.5526615,藤和シティホームズあざみ野,,
,35.5783432,139.5651489,扶桑ハイツたまプラーザの杜,,
,35.3938215,139.527805,ベルシャトウ戸塚壱番館,,
,35.5420705,139.449165,ソフィア町田タワーギャラリー,,
,35.5904747,139.6082687,サンヴェール梶が谷,,
,35.6816365,139.8448099,ライオンズ東大島リバーフィールド,,
,35.5656672,139.5645413,パルミナードあざみ野弐番館,,
,35.6462205,139.550635,ランドコート調布布田,,
,35.527934,139.4479211,東急ドエルアルス相模大野,,
,35.5014763,139.4437011,パークスクエア中央林間グラン・プリヴェ,,
,35.6658752,139.517011,府中武蔵野台グランドハイツ,,
,35.6478797,139.5309826,ブレスマーク調布多摩川,,
,35.5634508,139.5619416,ミオカステーロあざみ野Ⅱ,,
,35.5899859,139.6151679,溝の口南パーク・ホームズ弐番館,,
,35.5844644,139.6256726,ライオンズプラザ武蔵新城,,
,35.7009506,139.8978406,Be FORT,,
,35.5325052,139.4451879,ライオンズガーデン相模大野,,
,35.4651142,139.5266075,ネバーランド二俣川ガーデンテラス,,
,35.7486082,139.6612842,氷川台南パーク・ホームズ,,
,35.5141317,139.4234495,アデニウム小田急相模原,,
,35.5303085,139.4448297,メイツ相模大野,,
,35.7058148,139.8486879,藤和シティホームズ平井,,
,35.5769238,139.5494919,グリーンシティーたまプラーザ参番館,,
,35.6959596,139.900388,クリスタルハイム瑞江,,
,35.5383605,139.4471962,ライオンズガーデン町田,,
,35.7020945,139.8065661,シャリエ錦糸町,,
,35.4447021,139.6264235,インペリアル横浜パークサイド,,
,35.590303,139.6023034,モアクレスト梶ヶ谷,,
,35.3424605,139.4944802,ラ・アトレ湘南藤沢,,
,35.5816454,139.5634933,イトーピアたまプラーザ,,
,35.4335386,139.5180807,グランシャリオ緑園都市,,
,35.4050569,139.5896141,ハイラーク上大岡,,
,35.5917328,139.616451,ライオンズマンション溝の口,,
,35.537598,139.5802452,パルミナード横浜仲町台,,
,35.541392,139.5206457,サーパス青葉台第2,,
,35.4594198,139.6098443,カインドステージ横浜西,,
,35.6468715,139.5295507,ジェイパーク調布多摩川,,
,35.6475137,139.5350399,ライオンズマンション調布の森,,
,35.6497664,139.5312213,ライオンズガーデン調布多摩川,,
,35.3967107,139.4623706,プランヴェール湘南台,,
,35.4547648,139.6129746,ライオンズマンション横浜中央,,
,35.4591448,139.6193265,日神パレステージ横浜第2,,
,35.7403878,139.8777275,レーベンハイム西小岩ロイヤルガーデン,,
,35.4276726,139.5086621,グリーンハイム弥生台7号棟,,
,35.6603951,139.5047368,ミオカステーロ府中小柳町Ⅱ,,
,35.5585325,139.6585792,ロイヤルステージ元住吉,,
,35.4565471,139.6242902,クリオ横浜高島町壱番館,,
,35.6436979,139.4506646,日神パレステージ聖蹟桜ヶ丘,,
,35.5181512,139.4232907,ライオンズマンション小田急相模原第2,,
,35.4062928,139.5857561,グレイスガーデン上大岡,,
,35.3724886,139.5639775,ローレルスクエア港南台,,
,35.5117879,139.4254986,小田急相模原パーク・ホームズ,,
,35.4629527,139.6104441,ライオンズマンション横浜駅西第三,,
,35.5439397,139.4507926,藤和シティコープ町田,,
,35.4626861,139.6235121,パークタワー横浜ステーションプレミア,,
,35.4873742,139.6584817,クレストシティタワーズ横浜,,
,35.3330847,139.4113019,レールシティ湘南茅ヶ崎,,
,35.4373252,139.5903639,永田町タウンハウス,,
,35.4842825,139.5233297,ルイシャトレ鶴ヶ峰,,
,35.3289927,139.6150484,ライフヒルズ金沢八景サウスヒル,,
